Product_Code,Store_Code,Closing Inventory,Date
19FEW11542-211277-12,W431,2,17/02/19
19FEW11542-211277-12,W445,3,17/02/19
19FEW11542-211277-12,W454,3,17/02/19
19FEW11542-211277-12,W460,4,17/02/19
19FEW11542-211277-12,W471,2,17/02/19
19FEW11542-211277-12,W473,3,17/02/19
19FEW11542-211277-14,W178,5,17/02/19
19FEW11542-211277-14,W243,3,17/02/19
19FEW11542-211277-14,W334,2,17/02/19
19FEW11542-211277-14,W358,2,17/02/19
19FEW11542-211277-14,W395,5,17/02/19
19FEW11542-211277-14,W421,3,17/02/19
19FEW11542-211277-14,W425,2,17/02/19
19FEW11542-211277-14,W445,2,17/02/19
19FEW11542-211277-14,W454,2,17/02/19
19FEW11542-211277-14,W460,3,17/02/19
19FEW11542-211277-14,W471,2,17/02/19
19FEW11542-211277-14,W473,2,17/02/19
19FEW11542-211277-16,W178,4,17/02/19
19FEW11542-211277-16,W243,3,17/02/19
19FEW11542-211277-16,W334,1,17/02/19
19FEW11542-211277-16,W358,2,17/02/19
19FEW11542-211277-16,W395,3,17/02/19
19FEW11542-211277-16,W421,2,17/02/19
19FEW11542-211277-16,W425,2,17/02/19
19FEW11542-211277-16,W431,2,17/02/19
19FEW11542-211277-16,W445,1,17/02/19
19FEW11542-211277-16,W454,1,17/02/19
19FEW11542-211277-16,W460,4,17/02/19
19FEW11542-211277-16,W471,1,17/02/19
19FEW11542-211277-16,W473,2,17/02/19
19FEW11542-211277-18,W178,5,17/02/19
19FEW11542-211277-18,W243,1,17/02/19
19FEW11542-211277-18,W334,1,17/02/19
19FEW11542-211277-18,W358,1,17/02/19
19FEW11542-211277-18,W395,4,17/02/19
19FEW11542-211277-18,W421,1,17/02/19
19FEW11542-211277-18,W425,2,17/02/19
19FEW11542-211277-18,W431,1,17/02/19
19FEW11542-211277-18,W445,1,17/02/19
19FEW11542-211277-18,W454,1,17/02/19
19FEW11542-211277-18,W460,2,17/02/19
19FEW11542-211277-18,W471,1,17/02/19
19FEW11542-211277-18,W473,1,17/02/19
19FEW11542-211277-6,W178,1,17/02/19
19FEW11542-211277-6,W243,1,17/02/19
19FEW11542-211277-6,W334,1,17/02/19
19FEW11542-211277-6,W358,1,17/02/19
19FEW11542-211277-6,W395,2,17/02/19
19FEW11542-211277-6,W425,1,17/02/19
19FEW11542-211277-6,W445,1,17/02/19
19FEW11542-211277-6,W454,1,17/02/19
19FEW11542-211277-6,W460,1,17/02/19
19FEW11542-211277-6,W471,1,17/02/19
19FEW11542-211277-8,W178,9,17/02/19
19FEW11542-211277-8,W243,2,17/02/19
19FEW11542-211277-8,W334,2,17/02/19
19FEW11542-211277-8,W358,3,17/02/19
19FEW11542-211277-8,W395,5,17/02/19
19FEW11542-211277-8,W421,3,17/02/19
19FEW11542-211277-8,W425,2,17/02/19
19FEW11542-211277-8,W431,2,17/02/19
19FEW11542-211277-8,W445,2,17/02/19
19FEW11542-211277-8,W454,3,17/02/19
19FEW11542-211277-8,W460,5,17/02/19
19FEW11542-211277-8,W471,1,17/02/19
19FEW11542-211277-8,W473,2,17/02/19
19FEW11542-211278-10,W178,11,17/02/19
19FEW11542-211278-10,W334,2,17/02/19
19FEW11542-211278-10,W358,3,17/02/19
19FEW11542-211278-10,W395,7,17/02/19
19FEW11542-211278-10,W421,3,17/02/19
19FEW11542-211278-10,W431,3,17/02/19
19FEW11542-211278-10,W445,2,17/02/19
19FEW11542-211278-10,W454,3,17/02/19
19FEW11542-211278-10,W460,6,17/02/19
19FEW11542-211278-10,W471,2,17/02/19
19FEW11542-211278-10,W473,2,17/02/19
19FEW11542-211278-12,W178,10,17/02/19
19FEW11542-211278-12,W334,2,17/02/19
19FEW11542-211278-12,W358,2,17/02/19
19FEW11542-211278-12,W395,5,17/02/19
19FEW11542-211278-12,W421,3,17/02/19
19FEW11542-211278-12,W431,3,17/02/19
19FEW11542-211278-12,W445,2,17/02/19
19FEW11542-211278-12,W454,3,17/02/19
19FEW11542-211278-12,W460,2,17/02/19
19FEW11542-211278-12,W471,1,17/02/19
19FEW11542-211278-12,W473,2,17/02/19
19FEW11542-211278-14,W178,8,17/02/19
19FEW11542-211278-14,W334,2,17/02/19
19FEW11542-211278-14,W358,2,17/02/19
19FEW11542-211278-14,W395,5,17/02/19
19FEW11542-211278-14,W421,2,17/02/19
19FEW11542-211278-14,W431,2,17/02/19
19FEW11542-211278-14,W445,2,17/02/19
19FEW11542-211278-14,W454,2,17/02/19
19FEW11542-211278-14,W460,3,17/02/19
19FEW11542-211278-14,W471,1,17/02/19
19FEW11542-211278-14,W473,1,17/02/19
19FEW11542-211278-16,W178,5,17/02/19
19FEW11542-211278-16,W334,1,17/02/19
19FEW11542-211278-16,W358,1,17/02/19
19FEW11542-211278-16,W395,2,17/02/19
19FEW11542-211278-16,W421,2,17/02/19
19FEW11542-211278-16,W431,2,17/02/19
19FEW11542-211278-16,W445,1,17/02/19
19FEW11542-211278-16,W454,1,17/02/19
19FEW11542-211278-16,W460,4,17/02/19
19FEW11542-211278-16,W471,1,17/02/19
19FEW11542-211278-16,W473,1,17/02/19
19FEW11542-211278-18,W178,1,17/02/19
19FEW11542-211278-18,W334,1,17/02/19
19FEW11542-211278-18,W358,1,17/02/19
19FEW11542-211278-18,W395,2,17/02/19
19FEW11542-211278-18,W421,1,17/02/19
19FEW11542-211278-18,W431,1,17/02/19
19FEW11542-211278-18,W445,1,17/02/19
19FEW11542-211278-18,W454,1,17/02/19
19FEW11542-211278-18,W460,2,17/02/19
19FEW11542-211278-18,W471,1,17/02/19
19FEW11542-211278-18,W473,1,17/02/19
19FEW11542-211278-6,W334,1,17/02/19
19FEW11542-211278-6,W358,1,17/02/19
19FEW11542-211278-6,W395,4,17/02/19
19FEW11542-211278-6,W421,1,17/02/19
19FEW11542-211278-6,W431,1,17/02/19
19FEW11542-211278-6,W445,1,17/02/19
19FEW11542-211278-6,W454,1,17/02/19
19FEW11542-211278-6,W460,1,17/02/19
19FEW11542-211278-6,W471,1,17/02/19
19FEW11542-211278-6,W473,1,17/02/19
19FEW11542-211278-8,W178,11,17/02/19
19FEW11542-211278-8,W334,2,17/02/19
19FEW11542-211278-8,W358,3,17/02/19
19FEW11542-211278-8,W395,5,17/02/19
19FEW11542-211278-8,W421,4,17/02/19
19FEW11542-211278-8,W431,1,17/02/19
19FEW11542-211278-8,W445,2,17/02/19
19FEW11542-211278-8,W454,3,17/02/19
19FEW11542-211278-8,W460,5,17/02/19
19FEW11542-211278-8,W471,1,17/02/19
19FEW11542-211278-8,W473,2,17/02/19
19FEW11542-211279-10,W178,7,17/02/19
19FEW11542-211279-10,W243,3,17/02/19
19FEW11542-211279-10,W334,2,17/02/19
19FEW11542-211279-10,W358,3,17/02/19
19FEW11542-211279-10,W395,4,17/02/19
19FEW11542-211279-10,W421,3,17/02/19
19FEW11542-211279-10,W425,2,17/02/19
19FEW11542-211279-10,W431,3,17/02/19
19FEW11542-211279-10,W445,2,17/02/19
19FEW11542-211279-10,W454,3,17/02/19
19FEW11542-211279-10,W460,6,17/02/19
19FEW11542-211279-10,W471,1,17/02/19
19FEW11542-211279-10,W473,2,17/02/19
19FEW11542-211279-12,W178,9,17/02/19
19FEW11542-211279-12,W243,3,17/02/19
19FEW11542-211279-12,W334,2,17/02/19
19FEW11542-211279-12,W358,2,17/02/19
19FEW11542-211279-12,W395,5,17/02/19
19FEW11542-211279-12,W421,3,17/02/19
19FEW11542-211279-12,W425,2,17/02/19
19FEW11542-211279-12,W431,3,17/02/19
19FEW11542-211279-12,W445,3,17/02/19
19FEW11542-211279-12,W454,3,17/02/19
19FEW11542-211279-12,W460,5,17/02/19
19FEW11542-211279-12,W471,1,17/02/19
19FEW11542-211279-12,W473,3,17/02/19
19FEW11542-211279-14,W178,6,17/02/19
19FEW11542-211279-14,W243,3,17/02/19
19FEW11542-211279-14,W334,2,17/02/19
19FEW11542-211279-14,W358,2,17/02/19
19FEW11542-211279-14,W395,6,17/02/19
19FEW11542-211279-14,W421,2,17/02/19
19FEW11542-211279-14,W425,2,17/02/19
19FEW11542-211279-14,W431,2,17/02/19
19FEW11542-211279-14,W445,2,17/02/19
19FEW11542-211279-14,W454,2,17/02/19
19FEW11542-211279-14,W460,2,17/02/19
19FEW11542-211279-14,W471,1,17/02/19
19FEW11542-211279-14,W473,1,17/02/19
19FEW11542-211279-16,W178,3,17/02/19
19FEW11542-211279-16,W243,3,17/02/19
19FEW11542-211279-16,W334,1,17/02/19
19FEW11542-211279-16,W358,2,17/02/19
19FEW11542-211279-16,W395,5,17/02/19
19FEW11542-211279-16,W421,2,17/02/19
19FEW11542-211279-16,W425,2,17/02/19
19FEW11542-211279-16,W431,2,17/02/19
19FEW11542-211279-16,W445,1,17/02/19
19FEW11542-211279-16,W454,1,17/02/19
19FEW11542-211279-16,W460,3,17/02/19
19FEW11542-211279-16,W471,1,17/02/19
19FEW11542-211279-16,W473,1,17/02/19
19FEW11542-211279-18,W178,1,17/02/19
19FEW11542-211279-18,W243,1,17/02/19
19FEW11542-211279-18,W334,1,17/02/19
19FEW11542-211279-18,W358,1,17/02/19
19FEW11542-211279-18,W395,5,17/02/19
19FEW11542-211279-18,W421,1,17/02/19
19FEW11542-211279-18,W425,2,17/02/19
19FEW11542-211279-18,W445,1,17/02/19
19FEW11542-211279-18,W454,1,17/02/19
19FEW11542-211279-18,W460,2,17/02/19
19FEW11542-211279-18,W473,1,17/02/19
19FEW11542-211279-6,W178,1,17/02/19
19FEW11542-211279-6,W243,1,17/02/19
19FEW11542-211279-6,W334,1,17/02/19
19FEW11542-211279-6,W358,1,17/02/19
19FEW11542-211279-6,W395,2,17/02/19
19FEW11542-211279-6,W421,1,17/02/19
19FEW11542-211279-6,W425,1,17/02/19
19FEW11542-211279-6,W445,1,17/02/19
19FEW11542-211279-6,W454,1,17/02/19
19FEW11542-211279-6,W460,2,17/02/19
19FEW11542-211279-6,W471,1,17/02/19
19FEW11542-211279-6,W473,1,17/02/19
19FEW11542-211279-8,W178,9,17/02/19
19FEW11542-211279-8,W243,1,17/02/19
19FEW11542-211279-8,W334,2,17/02/19
19FEW11542-211279-8,W358,3,17/02/19
19FEW11542-211279-8,W395,3,17/02/19
19FEW11542-211279-8,W421,4,17/02/19
19FEW11542-211279-8,W425,2,17/02/19
19FEW11542-211279-8,W431,2,17/02/19
19FEW11542-211279-8,W445,2,17/02/19
19FEW11542-211279-8,W454,3,17/02/19
19FEW11542-211279-8,W460,5,17/02/19
19FEW11542-211279-8,W471,2,17/02/19
19FEW11542-211279-8,W473,2,17/02/19
19FEW11542-211282-10,W178,8,17/02/19
19FEW11542-211282-10,W243,3,17/02/19
19FEW11542-211282-10,W395,4,17/02/19
19FEW11542-211282-10,W421,5,17/02/19
19FEW11542-211282-10,W425,2,17/02/19
19FEW11542-211282-10,W431,3,17/02/19
19FEW11542-211282-10,W445,2,17/02/19
19FEW11542-211282-10,W454,3,17/02/19
19FEW11542-211282-10,W460,6,17/02/19
19FEW11542-211282-10,W473,3,17/02/19
19FEW11542-211282-12,W178,9,17/02/19
19FEW11542-211282-12,W243,3,17/02/19
19FEW11542-211282-12,W395,3,17/02/19
19FEW11542-211282-12,W421,3,17/02/19
19FEW11542-211282-12,W425,2,17/02/19
19FEW11542-211282-12,W431,3,17/02/19
19FEW11542-211282-12,W445,3,17/02/19
19FEW11542-211282-12,W454,3,17/02/19
19FEW11542-211282-12,W460,4,17/02/19
19FEW11542-211282-12,W473,2,17/02/19
19FEW11542-211282-14,W178,8,17/02/19
19FEW11542-211282-14,W243,3,17/02/19
19FEW11542-211282-14,W395,2,17/02/19
19FEW11542-211282-14,W421,2,17/02/19
19FEW11542-211282-14,W425,2,17/02/19
19FEW11542-211282-14,W431,2,17/02/19
19FEW11542-211282-14,W445,2,17/02/19
19FEW11542-211282-14,W454,2,17/02/19
19FEW11542-211282-14,W460,4,17/02/19
19FEW11542-211282-16,W178,4,17/02/19
19FEW11542-211282-16,W243,3,17/02/19
19FEW11542-211282-16,W395,4,17/02/19
19FEW11542-211282-16,W421,2,17/02/19
19FEW11542-211282-16,W425,1,17/02/19
19FEW11542-211282-16,W431,2,17/02/19
19FEW11542-211282-16,W445,1,17/02/19
19FEW11542-211282-16,W454,1,17/02/19
19FEW11542-211282-16,W460,4,17/02/19
19FEW11542-211282-16,W473,1,17/02/19
19FEW11542-211282-18,W178,3,17/02/19
19FEW11542-211282-18,W243,1,17/02/19
19FEW11542-211282-18,W395,3,17/02/19
19FEW11542-211282-18,W421,1,17/02/19
19FEW11542-211282-18,W425,2,17/02/19
19FEW11542-211282-18,W431,1,17/02/19
19FEW11542-211282-18,W445,1,17/02/19
19FEW11542-211282-18,W460,2,17/02/19
19FEW11542-211282-18,W473,1,17/02/19
19FEW11542-211282-6,W178,1,17/02/19
19FEW11542-211282-6,W243,1,17/02/19
19FEW11542-211282-6,W395,3,17/02/19
19FEW11542-211282-6,W421,1,17/02/19
19FEW11542-211282-6,W425,1,17/02/19
19FEW11542-211282-6,W431,1,17/02/19
19FEW11542-211282-6,W454,1,17/02/19
19FEW11542-211282-6,W460,2,17/02/19
19FEW11542-211282-8,W178,3,17/02/19
19FEW11542-211282-8,W243,2,17/02/19
19FEW11542-211282-8,W395,1,17/02/19
19FEW11542-211282-8,W421,5,17/02/19
19FEW11542-211282-8,W425,1,17/02/19
19FEW11542-211282-8,W431,2,17/02/19
19FEW11542-211282-8,W454,3,17/02/19
19FEW11542-211282-8,W460,5,17/02/19
19FEW11542-211282-8,W473,2,17/02/19
19FEW11542-211283-10,W178,1,17/02/19
19FEW11542-211283-10,W243,2,17/02/19
19FEW11542-211283-10,W334,2,17/02/19
19FEW11542-211283-10,W358,3,17/02/19
19FEW11542-211283-10,W395,3,17/02/19
19FEW11542-211283-10,W421,2,17/02/19
19FEW11542-211283-10,W425,2,17/02/19
19FEW11542-211283-10,W431,3,17/02/19
19FEW11542-211283-10,W445,2,17/02/19
19FEW11542-211283-10,W454,3,17/02/19
19FEW11542-211283-10,W460,5,17/02/19
19FEW11542-211283-10,W473,2,17/02/19
19FEW11542-211283-12,W178,1,17/02/19
19FEW11542-211283-12,W243,3,17/02/19
19FEW11542-211283-12,W334,2,17/02/19
19FEW11542-211283-12,W358,1,17/02/19
19FEW11542-211283-12,W395,2,17/02/19
19FEW11542-211283-12,W421,2,17/02/19
19FEW11542-211283-12,W425,2,17/02/19
19FEW11542-211283-12,W431,1,17/02/19
19FEW11542-211283-12,W445,2,17/02/19
19FEW11542-211283-12,W454,2,17/02/19
19FEW11542-211283-12,W460,4,17/02/19
19FEW11542-211283-12,W473,2,17/02/19
19FEW11542-211283-14,W178,2,17/02/19
19FEW11542-211283-14,W243,3,17/02/19
19FEW11542-211283-14,W334,1,17/02/19
19FEW11542-211283-14,W358,1,17/02/19
19FEW11542-211283-14,W395,1,17/02/19
19FEW11542-211283-14,W421,2,17/02/19
19FEW11542-211283-14,W425,1,17/02/19
19FEW11542-211283-14,W431,1,17/02/19
19FEW11542-211283-14,W445,2,17/02/19
19FEW11542-211283-14,W454,2,17/02/19
19FEW11542-211283-14,W460,4,17/02/19
19FEW11542-211283-14,W471,2,17/02/19
19FEW11542-211283-14,W473,1,17/02/19
19FEW11542-211283-16,W178,1,17/02/19
19FEW11542-211283-16,W243,3,17/02/19
19FEW11542-211283-16,W334,1,17/02/19
19FEW11542-211283-16,W358,1,17/02/19
19FEW11542-211283-16,W395,1,17/02/19
19FEW11542-211283-16,W421,2,17/02/19
19FEW11542-211283-16,W425,1,17/02/19
19FEW11542-211283-16,W431,2,17/02/19
19FEW11542-211283-16,W445,1,17/02/19
19FEW11542-211283-16,W454,1,17/02/19
19FEW11542-211283-16,W460,3,17/02/19
19FEW11542-211283-16,W471,1,17/02/19
19FEW11542-211283-16,W473,1,17/02/19
19FEW11542-211283-18,W243,1,17/02/19
19FEW11542-211283-18,W334,1,17/02/19
19FEW11542-211283-18,W358,1,17/02/19
19FEW11542-211283-18,W395,1,17/02/19
19FEW11542-211283-18,W425,3,17/02/19
19FEW11542-211283-18,W445,1,17/02/19
19FEW11542-211283-18,W454,1,17/02/19
19FEW11542-211283-18,W460,1,17/02/19
19FEW11542-211283-18,W471,1,17/02/19
19FEW11542-211283-6,W178,1,17/02/19
19FEW11542-211283-6,W243,1,17/02/19
19FEW11542-211283-6,W358,1,17/02/19
19FEW11542-211283-6,W425,1,17/02/19
19FEW11542-211283-6,W454,1,17/02/19
19FEW11542-211283-6,W460,1,17/02/19
19FEW11542-211283-8,W178,2,17/02/19
19FEW11542-211283-8,W243,2,17/02/19
19FEW11542-211283-8,W334,1,17/02/19
19FEW11542-211283-8,W358,2,17/02/19
19FEW11542-211283-8,W395,1,17/02/19
19FEW11542-211283-8,W421,2,17/02/19
19FEW11542-211283-8,W425,1,17/02/19
19FEW11542-211283-8,W431,2,17/02/19
19FEW11542-211283-8,W454,2,17/02/19
19FEW11542-211283-8,W460,2,17/02/19
19FEW11542-211283-8,W473,1,17/02/19
19FEW11542-211284-10,W178,8,17/02/19
19FEW11542-211284-10,W243,3,17/02/19
19FEW11542-211284-10,W358,3,17/02/19
19FEW11542-211284-10,W395,4,17/02/19
19FEW11542-211284-10,W425,3,17/02/19
19FEW11542-211284-10,W454,3,17/02/19
19FEW11542-211284-10,W460,6,17/02/19
19FEW11542-211284-12,W178,7,17/02/19
19FEW11542-211284-12,W243,3,17/02/19
19FEW11542-211284-12,W358,2,17/02/19
19FEW11542-211284-12,W395,3,17/02/19
19FEW11542-211284-12,W425,2,17/02/19
19FEW11542-211284-12,W454,2,17/02/19
19FEW11542-211284-12,W460,5,17/02/19
19FEW11542-211284-14,W178,6,17/02/19
19FEW11542-211284-14,W243,3,17/02/19
19FEW11542-211284-14,W358,2,17/02/19
19FEW11542-211284-14,W395,3,17/02/19
19FEW11542-211284-14,W425,2,17/02/19
19FEW11542-211284-14,W454,2,17/02/19
19FEW11542-211284-14,W460,4,17/02/19
19FEW11542-211284-16,W178,4,17/02/19
19FEW11542-211284-16,W243,3,17/02/19
19FEW11542-211284-16,W358,2,17/02/19
19FEW11542-211284-16,W395,2,17/02/19
19FEW11542-211284-16,W425,2,17/02/19
19FEW11542-211284-16,W454,1,17/02/19
19FEW11542-211284-16,W460,1,17/02/19
19FEW11542-211284-18,W178,4,17/02/19
19FEW11542-211284-18,W243,1,17/02/19
19FEW11542-211284-18,W358,1,17/02/19
19FEW11542-211284-18,W395,2,17/02/19
19FEW11542-211284-18,W425,2,17/02/19
19FEW11542-211284-18,W454,1,17/02/19
19FEW11542-211284-18,W460,1,17/02/19
19FEW11542-211284-6,W243,1,17/02/19
19FEW11542-211284-6,W358,1,17/02/19
19FEW11542-211284-6,W395,1,17/02/19
19FEW11542-211284-6,W425,1,17/02/19
19FEW11542-211284-6,W460,2,17/02/19
19FEW11542-211284-8,W178,8,17/02/19
19FEW11542-211284-8,W243,2,17/02/19
19FEW11542-211284-8,W358,3,17/02/19
19FEW11542-211284-8,W395,3,17/02/19
19FEW11542-211284-8,W425,2,17/02/19
19FEW11542-211284-8,W454,3,17/02/19
19FEW11542-211284-8,W460,4,17/02/19
19FEW11542-211520-10,W178,2,17/02/19
19FEW11542-211520-10,W243,2,17/02/19
19FEW11542-211520-10,W358,2,17/02/19
19FEW11542-211520-10,W395,1,17/02/19
19FEW11542-211520-10,W421,3,17/02/19
19FEW11542-211520-10,W425,2,17/02/19
19FEW11542-211520-10,W431,2,17/02/19
19FEW11542-211520-10,W454,1,17/02/19
19FEW11542-211520-10,W460,4,17/02/19
19FEW11542-211520-12,W178,2,17/02/19
19FEW11542-211520-12,W243,2,17/02/19
19FEW11542-211520-12,W358,2,17/02/19
19FEW11542-211520-12,W395,2,17/02/19
19FEW11542-211520-12,W421,2,17/02/19
19FEW11542-211520-12,W425,1,17/02/19
19FEW11542-211520-12,W431,2,17/02/19
19FEW11542-211520-12,W454,2,17/02/19
19FEW11542-211520-12,W460,3,17/02/19
19FEW11542-211520-14,W178,3,17/02/19
19FEW11542-211520-14,W243,2,17/02/19
19FEW11542-211520-14,W358,1,17/02/19
19FEW11542-211520-14,W395,1,17/02/19
19FEW11542-211520-14,W421,2,17/02/19
19FEW11542-211520-14,W431,2,17/02/19
19FEW11542-211520-14,W454,2,17/02/19
19FEW11542-211520-14,W460,2,17/02/19
19FEW11542-211520-16,W178,1,17/02/19
19FEW11542-211520-16,W243,2,17/02/19
19FEW11542-211520-16,W358,1,17/02/19
19FEW11542-211520-16,W395,2,17/02/19
19FEW11542-211520-16,W421,1,17/02/19
19FEW11542-211520-16,W425,1,17/02/19
19FEW11542-211520-16,W431,2,17/02/19
19FEW11542-211520-16,W454,1,17/02/19
19FEW11542-211520-16,W460,1,17/02/19
19FEW11542-211520-18,W243,1,17/02/19
19FEW11542-211520-18,W358,1,17/02/19
19FEW11542-211520-18,W395,1,17/02/19
19FEW11542-211520-18,W421,1,17/02/19
19FEW11542-211520-18,W425,1,17/02/19
19FEW11542-211520-18,W431,1,17/02/19
19FEW11542-211520-18,W454,1,17/02/19
19FEW11542-211520-18,W460,1,17/02/19
19FEW11542-211520-6,W178,1,17/02/19
19FEW11542-211520-6,W243,1,17/02/19
19FEW11542-211520-6,W395,1,17/02/19
19FEW11542-211520-6,W421,1,17/02/19
19FEW11542-211520-6,W425,1,17/02/19
19FEW11542-211520-6,W431,1,17/02/19
19FEW11542-211520-6,W454,1,17/02/19
19FEW11542-211520-6,W460,1,17/02/19
19FEW11542-211520-8,W178,2,17/02/19
19FEW11542-211520-8,W243,1,17/02/19
19FEW11542-211520-8,W358,1,17/02/19
19FEW11542-211520-8,W395,2,17/02/19
19FEW11542-211520-8,W421,1,17/02/19
19FEW11542-211520-8,W425,2,17/02/19
19FEW11542-211520-8,W431,2,17/02/19
19FEW11542-211520-8,W454,2,17/02/19
19FEW11542-211520-8,W460,3,17/02/19
19FEW11542-211521-10,W178,3,17/02/19
19FEW11542-211521-10,W243,2,17/02/19
19FEW11542-211521-10,W334,2,17/02/19
19FEW11542-211521-10,W358,2,17/02/19
19FEW11542-211521-10,W395,5,17/02/19
19FEW11542-211521-10,W421,2,17/02/19
19FEW11542-211521-10,W425,2,17/02/19
19FEW11542-211521-10,W431,2,17/02/19
19FEW11542-211521-10,W445,2,17/02/19
19FEW11542-211521-10,W454,2,17/02/19
19FEW11542-211521-10,W460,2,17/02/19
19FEW11542-211521-10,W471,2,17/02/19
19FEW11542-211521-10,W473,2,17/02/19
19FEW11542-211521-12,W178,1,17/02/19
19FEW11542-211521-12,W243,2,17/02/19
19FEW11542-211521-12,W334,2,17/02/19
19FEW11542-211521-12,W358,2,17/02/19
19FEW11542-211521-12,W395,4,17/02/19
19FEW11542-211521-12,W421,1,17/02/19
19FEW11542-211521-12,W425,2,17/02/19
19FEW11542-211521-12,W431,2,17/02/19
19FEW11542-211521-12,W445,2,17/02/19
19FEW11542-211521-12,W454,2,17/02/19
19FEW11542-211521-12,W460,4,17/02/19
19FEW11542-211521-12,W471,2,17/02/19
19FEW11542-211521-12,W473,2,17/02/19
19FEW11542-211521-14,W178,2,17/02/19
19FEW11542-211521-14,W243,2,17/02/19
19FEW11542-211521-14,W334,2,17/02/19
19FEW11542-211521-14,W358,2,17/02/19
19FEW11542-211521-14,W395,4,17/02/19
19FEW11542-211521-14,W421,2,17/02/19
19FEW11542-211521-14,W425,2,17/02/19
19FEW11542-211521-14,W431,1,17/02/19
19FEW11542-211521-14,W445,2,17/02/19
19FEW11542-211521-14,W454,2,17/02/19
19FEW11542-211521-14,W460,2,17/02/19
19FEW11542-211521-14,W471,1,17/02/19
19FEW11542-211521-14,W473,1,17/02/19
19FEW11542-211521-16,W178,2,17/02/19
19FEW11542-211521-16,W243,2,17/02/19
19FEW11542-211521-16,W334,1,17/02/19
19FEW11542-211521-16,W358,2,17/02/19
19FEW11542-211521-16,W395,3,17/02/19
19FEW11542-211521-16,W421,2,17/02/19
19FEW11542-211521-16,W425,2,17/02/19
19FEW11542-211521-16,W431,1,17/02/19
19FEW11542-211521-16,W445,1,17/02/19
19FEW11542-211521-16,W454,1,17/02/19
19FEW11542-211521-16,W460,3,17/02/19
19FEW11542-211521-16,W471,2,17/02/19
19FEW11542-211521-16,W473,1,17/02/19
19FEW11542-211521-18,W243,1,17/02/19
19FEW11542-211521-18,W334,1,17/02/19
19FEW11542-211521-18,W358,1,17/02/19
19FEW11542-211521-18,W395,2,17/02/19
19FEW11542-211521-18,W421,1,17/02/19
19FEW11542-211521-18,W425,2,17/02/19
19FEW11542-211521-18,W431,1,17/02/19
19FEW11542-211521-18,W445,1,17/02/19
19FEW11542-211521-18,W454,1,17/02/19
19FEW11542-211521-18,W460,2,17/02/19
19FEW11542-211521-18,W473,1,17/02/19
19FEW11542-211521-6,W178,1,17/02/19
19FEW11542-211521-6,W243,1,17/02/19
19FEW11542-211521-6,W334,1,17/02/19
19FEW11542-211521-6,W358,1,17/02/19
19FEW11542-211521-6,W395,4,17/02/19
19FEW11542-211521-6,W421,1,17/02/19
19FEW11542-211521-6,W425,1,17/02/19
19FEW11542-211521-6,W431,1,17/02/19
19FEW11542-211521-6,W445,1,17/02/19
19FEW11542-211521-6,W454,1,17/02/19
19FEW11542-211521-6,W471,1,17/02/19
19FEW11542-211521-6,W473,1,17/02/19
19FEW11542-211521-8,W178,2,17/02/19
19FEW11542-211521-8,W243,2,17/02/19
19FEW11542-211521-8,W334,2,17/02/19
19FEW11542-211521-8,W358,2,17/02/19
19FEW11542-211521-8,W395,5,17/02/19
19FEW11542-211521-8,W421,1,17/02/19
19FEW11542-211521-8,W425,2,17/02/19
19FEW11542-211521-8,W431,2,17/02/19
19FEW11542-211521-8,W445,2,17/02/19
19FEW11542-211521-8,W454,2,17/02/19
19FEW11542-211521-8,W460,4,17/02/19
19FEW11542-211521-8,W471,1,17/02/19
19FEW11542-211521-8,W473,2,17/02/19
19FEW11542-211525-10,W178,2,17/02/19
19FEW11542-211525-10,W243,2,17/02/19
19FEW11542-211525-10,W395,2,17/02/19
19FEW11542-211525-10,W421,2,17/02/19
19FEW11542-211525-10,W425,2,17/02/19
19FEW11542-211525-10,W431,1,17/02/19
19FEW11542-211525-10,W454,2,17/02/19
19FEW11542-211525-10,W460,4,17/02/19
19FEW11542-211525-12,W178,2,17/02/19
19FEW11542-211525-12,W243,2,17/02/19
19FEW11542-211525-12,W395,2,17/02/19
19FEW11542-211525-12,W421,2,17/02/19
19FEW11542-211525-12,W425,3,17/02/19
19FEW11542-211525-12,W431,2,17/02/19
19FEW11542-211525-12,W454,2,17/02/19
19FEW11542-211525-12,W460,3,17/02/19
19FEW11542-211525-14,W178,1,17/02/19
19FEW11542-211525-14,W243,2,17/02/19
19FEW11542-211525-14,W395,2,17/02/19
19FEW11542-211525-14,W421,1,17/02/19
19FEW11542-211525-14,W425,1,17/02/19
19FEW11542-211525-14,W431,1,17/02/19
19FEW11542-211525-14,W454,1,17/02/19
19FEW11542-211525-14,W460,2,17/02/19
19FEW11542-211525-16,W178,1,17/02/19
19FEW11542-211525-16,W243,2,17/02/19
19FEW11542-211525-16,W395,1,17/02/19
19FEW11542-211525-16,W421,1,17/02/19
19FEW11542-211525-16,W425,1,17/02/19
19FEW11542-211525-16,W431,1,17/02/19
19FEW11542-211525-16,W454,1,17/02/19
19FEW11542-211525-16,W460,2,17/02/19
19FEW11542-211525-18,W178,1,17/02/19
19FEW11542-211525-18,W243,1,17/02/19
19FEW11542-211525-18,W395,1,17/02/19
19FEW11542-211525-18,W421,1,17/02/19
19FEW11542-211525-18,W425,1,17/02/19
19FEW11542-211525-18,W431,1,17/02/19
19FEW11542-211525-18,W454,1,17/02/19
19FEW11542-211525-18,W460,1,17/02/19
