Product_Code,Store_Code,Closing Inventory,Date
19FEW11542-211283-8,W270,1,10/02/19
19FEW11542-211283-8,W358,2,10/02/19
19FEW11542-211283-8,W395,2,10/02/19
19FEW11542-211283-8,W421,2,10/02/19
19FEW11542-211283-8,W431,2,10/02/19
19FEW11542-211283-8,W454,2,10/02/19
19FEW11542-211283-8,W460,2,10/02/19
19FEW11542-211283-8,W473,2,10/02/19
19FEW11542-211284-10,W178,8,10/02/19
19FEW11542-211284-10,W243,3,10/02/19
19FEW11542-211284-10,W425,3,10/02/19
19FEW11542-211284-10,W460,5,10/02/19
19FEW11542-211284-12,W178,8,10/02/19
19FEW11542-211284-12,W243,3,10/02/19
19FEW11542-211284-12,W425,2,10/02/19
19FEW11542-211284-12,W460,5,10/02/19
19FEW11542-211284-14,W178,6,10/02/19
19FEW11542-211284-14,W243,3,10/02/19
19FEW11542-211284-14,W425,2,10/02/19
19FEW11542-211284-14,W460,4,10/02/19
19FEW11542-211284-16,W178,4,10/02/19
19FEW11542-211284-16,W243,3,10/02/19
19FEW11542-211284-16,W425,2,10/02/19
19FEW11542-211284-16,W460,2,10/02/19
19FEW11542-211284-18,W178,4,10/02/19
19FEW11542-211284-18,W243,1,10/02/19
19FEW11542-211284-18,W425,2,10/02/19
19FEW11542-211284-18,W460,1,10/02/19
19FEW11542-211284-6,W243,1,10/02/19
19FEW11542-211284-6,W425,1,10/02/19
19FEW11542-211284-6,W460,2,10/02/19
19FEW11542-211284-8,W178,8,10/02/19
19FEW11542-211284-8,W243,2,10/02/19
19FEW11542-211284-8,W425,2,10/02/19
19FEW11542-211284-8,W460,5,10/02/19
19FEW11542-211520-10,W178,2,10/02/19
19FEW11542-211520-10,W243,2,10/02/19
19FEW11542-211520-10,W358,2,10/02/19
19FEW11542-211520-10,W395,2,10/02/19
19FEW11542-211520-10,W421,1,10/02/19
19FEW11542-211520-10,W425,2,10/02/19
19FEW11542-211520-10,W431,2,10/02/19
19FEW11542-211520-10,W454,1,10/02/19
19FEW11542-211520-10,W460,4,10/02/19
19FEW11542-211520-12,W178,2,10/02/19
19FEW11542-211520-12,W243,2,10/02/19
19FEW11542-211520-12,W358,2,10/02/19
19FEW11542-211520-12,W395,2,10/02/19
19FEW11542-211520-12,W421,2,10/02/19
19FEW11542-211520-12,W425,1,10/02/19
19FEW11542-211520-12,W431,2,10/02/19
19FEW11542-211520-12,W454,2,10/02/19
19FEW11542-211520-12,W460,3,10/02/19
19FEW11542-211520-14,W178,1,10/02/19
19FEW11542-211520-14,W243,2,10/02/19
19FEW11542-211520-14,W358,2,10/02/19
19FEW11542-211520-14,W395,2,10/02/19
19FEW11542-211520-14,W421,2,10/02/19
19FEW11542-211520-14,W425,1,10/02/19
19FEW11542-211520-14,W431,2,10/02/19
19FEW11542-211520-14,W454,2,10/02/19
19FEW11542-211520-14,W460,2,10/02/19
19FEW11542-211520-16,W178,1,10/02/19
19FEW11542-211520-16,W243,2,10/02/19
19FEW11542-211520-16,W358,1,10/02/19
19FEW11542-211520-16,W395,2,10/02/19
19FEW11542-211520-16,W421,2,10/02/19
19FEW11542-211520-16,W425,1,10/02/19
19FEW11542-211520-16,W431,2,10/02/19
19FEW11542-211520-16,W454,1,10/02/19
19FEW11542-211520-16,W460,1,10/02/19
19FEW11542-211520-18,W243,1,10/02/19
19FEW11542-211520-18,W358,1,10/02/19
19FEW11542-211520-18,W395,1,10/02/19
19FEW11542-211520-18,W421,1,10/02/19
19FEW11542-211520-18,W425,1,10/02/19
19FEW11542-211520-18,W431,1,10/02/19
19FEW11542-211520-18,W454,1,10/02/19
19FEW11542-211520-18,W460,1,10/02/19
19FEW11542-211520-6,W178,1,10/02/19
19FEW11542-211520-6,W243,1,10/02/19
19FEW11542-211520-6,W395,1,10/02/19
19FEW11542-211520-6,W421,1,10/02/19
19FEW11542-211520-6,W425,1,10/02/19
19FEW11542-211520-6,W431,1,10/02/19
19FEW11542-211520-6,W454,1,10/02/19
19FEW11542-211520-6,W460,1,10/02/19
19FEW11542-211520-8,W178,2,10/02/19
19FEW11542-211520-8,W243,2,10/02/19
19FEW11542-211520-8,W358,2,10/02/19
19FEW11542-211520-8,W395,1,10/02/19
19FEW11542-211520-8,W421,3,10/02/19
19FEW11542-211520-8,W425,2,10/02/19
19FEW11542-211520-8,W431,2,10/02/19
19FEW11542-211520-8,W454,2,10/02/19
19FEW11542-211520-8,W460,4,10/02/19
19FEW11542-211521-10,W178,3,10/02/19
19FEW11542-211521-10,W243,2,10/02/19
19FEW11542-211521-10,W270,2,10/02/19
19FEW11542-211521-10,W334,2,10/02/19
19FEW11542-211521-10,W358,2,10/02/19
19FEW11542-211521-10,W395,3,10/02/19
19FEW11542-211521-10,W421,2,10/02/19
19FEW11542-211521-10,W425,2,10/02/19
19FEW11542-211521-10,W431,2,10/02/19
19FEW11542-211521-10,W454,2,10/02/19
19FEW11542-211521-10,W460,4,10/02/19
19FEW11542-211521-10,W471,2,10/02/19
19FEW11542-211521-10,W473,2,10/02/19
19FEW11542-211521-12,W178,2,10/02/19
19FEW11542-211521-12,W243,2,10/02/19
19FEW11542-211521-12,W270,2,10/02/19
19FEW11542-211521-12,W334,2,10/02/19
19FEW11542-211521-12,W358,2,10/02/19
19FEW11542-211521-12,W395,2,10/02/19
19FEW11542-211521-12,W421,2,10/02/19
19FEW11542-211521-12,W425,2,10/02/19
19FEW11542-211521-12,W431,2,10/02/19
19FEW11542-211521-12,W445,2,10/02/19
19FEW11542-211521-12,W454,2,10/02/19
19FEW11542-211521-12,W460,4,10/02/19
19FEW11542-211521-12,W471,1,10/02/19
19FEW11542-211521-12,W473,2,10/02/19
19FEW11542-211521-14,W178,2,10/02/19
19FEW11542-211521-14,W243,2,10/02/19
19FEW11542-211521-14,W270,2,10/02/19
19FEW11542-211521-14,W334,2,10/02/19
19FEW11542-211521-14,W358,2,10/02/19
19FEW11542-211521-14,W395,2,10/02/19
19FEW11542-211521-14,W421,2,10/02/19
19FEW11542-211521-14,W425,2,10/02/19
19FEW11542-211521-14,W431,1,10/02/19
19FEW11542-211521-14,W445,2,10/02/19
19FEW11542-211521-14,W454,2,10/02/19
19FEW11542-211521-14,W460,3,10/02/19
19FEW11542-211521-14,W471,1,10/02/19
19FEW11542-211521-14,W473,1,10/02/19
19FEW11542-211521-16,W178,1,10/02/19
19FEW11542-211521-16,W243,2,10/02/19
19FEW11542-211521-16,W270,2,10/02/19
19FEW11542-211521-16,W334,1,10/02/19
19FEW11542-211521-16,W358,2,10/02/19
19FEW11542-211521-16,W395,2,10/02/19
19FEW11542-211521-16,W421,2,10/02/19
19FEW11542-211521-16,W425,2,10/02/19
19FEW11542-211521-16,W431,1,10/02/19
19FEW11542-211521-16,W445,1,10/02/19
19FEW11542-211521-16,W454,1,10/02/19
19FEW11542-211521-16,W460,3,10/02/19
19FEW11542-211521-16,W473,1,10/02/19
19FEW11542-211521-18,W178,1,10/02/19
19FEW11542-211521-18,W243,1,10/02/19
19FEW11542-211521-18,W270,1,10/02/19
19FEW11542-211521-18,W334,1,10/02/19
19FEW11542-211521-18,W395,2,10/02/19
19FEW11542-211521-18,W421,1,10/02/19
19FEW11542-211521-18,W425,2,10/02/19
19FEW11542-211521-18,W431,1,10/02/19
19FEW11542-211521-18,W445,1,10/02/19
19FEW11542-211521-18,W454,1,10/02/19
19FEW11542-211521-18,W460,2,10/02/19
19FEW11542-211521-18,W473,1,10/02/19
19FEW11542-211521-6,W178,1,10/02/19
19FEW11542-211521-6,W243,1,10/02/19
19FEW11542-211521-6,W270,1,10/02/19
19FEW11542-211521-6,W334,1,10/02/19
19FEW11542-211521-6,W358,1,10/02/19
19FEW11542-211521-6,W395,1,10/02/19
19FEW11542-211521-6,W421,1,10/02/19
19FEW11542-211521-6,W425,1,10/02/19
19FEW11542-211521-6,W431,1,10/02/19
19FEW11542-211521-6,W445,1,10/02/19
19FEW11542-211521-6,W454,1,10/02/19
19FEW11542-211521-6,W460,1,10/02/19
19FEW11542-211521-6,W473,1,10/02/19
19FEW11542-211521-8,W178,2,10/02/19
19FEW11542-211521-8,W243,2,10/02/19
19FEW11542-211521-8,W270,2,10/02/19
19FEW11542-211521-8,W334,2,10/02/19
19FEW11542-211521-8,W358,2,10/02/19
19FEW11542-211521-8,W395,2,10/02/19
19FEW11542-211521-8,W421,2,10/02/19
19FEW11542-211521-8,W425,2,10/02/19
19FEW11542-211521-8,W431,2,10/02/19
19FEW11542-211521-8,W445,2,10/02/19
19FEW11542-211521-8,W454,2,10/02/19
19FEW11542-211521-8,W460,4,10/02/19
19FEW11542-211521-8,W471,1,10/02/19
19FEW11542-211521-8,W473,2,10/02/19
19FEW11542-211525-10,W178,2,10/02/19
19FEW11542-211525-10,W243,2,10/02/19
19FEW11542-211525-10,W395,2,10/02/19
19FEW11542-211525-10,W421,2,10/02/19
19FEW11542-211525-10,W425,2,10/02/19
19FEW11542-211525-10,W431,1,10/02/19
19FEW11542-211525-10,W454,2,10/02/19
19FEW11542-211525-10,W460,4,10/02/19
19FEW11542-211525-12,W178,2,10/02/19
19FEW11542-211525-12,W243,2,10/02/19
19FEW11542-211525-12,W395,2,10/02/19
19FEW11542-211525-12,W421,2,10/02/19
19FEW11542-211525-12,W425,1,10/02/19
19FEW11542-211525-12,W431,2,10/02/19
19FEW11542-211525-12,W454,2,10/02/19
19FEW11542-211525-12,W460,3,10/02/19
19FEW11542-211525-14,W178,1,10/02/19
19FEW11542-211525-14,W243,2,10/02/19
19FEW11542-211525-14,W395,2,10/02/19
19FEW11542-211525-14,W421,1,10/02/19
19FEW11542-211525-14,W425,1,10/02/19
19FEW11542-211525-14,W431,1,10/02/19
19FEW11542-211525-14,W454,1,10/02/19
19FEW11542-211525-14,W460,2,10/02/19
19FEW11542-211525-16,W178,1,10/02/19
19FEW11542-211525-16,W243,2,10/02/19
19FEW11542-211525-16,W395,1,10/02/19
19FEW11542-211525-16,W421,1,10/02/19
19FEW11542-211525-16,W425,1,10/02/19
19FEW11542-211525-16,W431,1,10/02/19
19FEW11542-211525-16,W454,1,10/02/19
19FEW11542-211525-16,W460,2,10/02/19
19FEW11542-211525-18,W178,1,10/02/19
19FEW11542-211525-18,W243,1,10/02/19
19FEW11542-211525-18,W395,1,10/02/19
19FEW11542-211525-18,W421,1,10/02/19
19FEW11542-211525-18,W425,1,10/02/19
19FEW11542-211525-18,W431,1,10/02/19
19FEW11542-211525-18,W454,1,10/02/19
19FEW11542-211525-18,W460,1,10/02/19
19FEW11542-211525-6,W178,1,10/02/19
19FEW11542-211525-6,W243,1,10/02/19
19FEW11542-211525-6,W395,1,10/02/19
19FEW11542-211525-6,W421,1,10/02/19
19FEW11542-211525-6,W425,1,10/02/19
19FEW11542-211525-6,W460,1,10/02/19
19FEW11542-211525-8,W178,2,10/02/19
19FEW11542-211525-8,W243,2,10/02/19
19FEW11542-211525-8,W395,2,10/02/19
19FEW11542-211525-8,W421,2,10/02/19
19FEW11542-211525-8,W425,2,10/02/19
19FEW11542-211525-8,W431,2,10/02/19
19FEW11542-211525-8,W454,2,10/02/19
19FEW11542-211525-8,W460,2,10/02/19
19FEW11542-211527-10,W178,2,10/02/19
19FEW11542-211527-10,W243,2,10/02/19
19FEW11542-211527-10,W395,3,10/02/19
19FEW11542-211527-10,W421,2,10/02/19
19FEW11542-211527-10,W425,3,10/02/19
19FEW11542-211527-10,W431,2,10/02/19
19FEW11542-211527-10,W454,2,10/02/19
19FEW11542-211527-10,W460,4,10/02/19
19FEW11542-211527-12,W178,2,10/02/19
19FEW11542-211527-12,W243,2,10/02/19
19FEW11542-211527-12,W395,2,10/02/19
19FEW11542-211527-12,W421,2,10/02/19
19FEW11542-211527-12,W425,2,10/02/19
19FEW11542-211527-12,W431,2,10/02/19
19FEW11542-211527-12,W454,2,10/02/19
19FEW11542-211527-12,W460,4,10/02/19
19FEW11542-211527-14,W178,2,10/02/19
19FEW11542-211527-14,W243,2,10/02/19
19FEW11542-211527-14,W395,2,10/02/19
19FEW11542-211527-14,W421,2,10/02/19
19FEW11542-211527-14,W425,2,10/02/19
19FEW11542-211527-14,W431,2,10/02/19
19FEW11542-211527-14,W454,2,10/02/19
19FEW11542-211527-14,W460,2,10/02/19
19FEW11542-211527-16,W178,1,10/02/19
19FEW11542-211527-16,W243,3,10/02/19
19FEW11542-211527-16,W421,1,10/02/19
19FEW11542-211527-16,W425,2,10/02/19
19FEW11542-211527-16,W431,1,10/02/19
19FEW11542-211527-16,W454,1,10/02/19
19FEW11542-211527-16,W460,1,10/02/19
19FEW11542-211527-18,W243,1,10/02/19
19FEW11542-211527-18,W425,2,10/02/19
19FEW11542-211527-6,W178,1,10/02/19
19FEW11542-211527-6,W243,1,10/02/19
19FEW11542-211527-6,W395,1,10/02/19
19FEW11542-211527-6,W421,1,10/02/19
19FEW11542-211527-6,W425,1,10/02/19
19FEW11542-211527-6,W431,1,10/02/19
19FEW11542-211527-6,W454,1,10/02/19
19FEW11542-211527-6,W460,1,10/02/19
19FEW11542-211527-8,W178,2,10/02/19
19FEW11542-211527-8,W243,2,10/02/19
19FEW11542-211527-8,W395,2,10/02/19
19FEW11542-211527-8,W421,3,10/02/19
19FEW11542-211527-8,W425,2,10/02/19
19FEW11542-211527-8,W431,2,10/02/19
19FEW11542-211527-8,W454,1,10/02/19
19FEW11542-211527-8,W460,4,10/02/19
19FEW11542-211531-10,W460,2,10/02/19
19FEW11542-211531-12,W460,3,10/02/19
19FEW11542-211531-14,W460,4,10/02/19
19FEW11542-211531-16,W460,3,10/02/19
19FEW11542-211531-18,W460,2,10/02/19
19FEW11542-211531-6,W460,1,10/02/19
19FEW11542-211531-8,W460,5,10/02/19
19FEW11542-211536-10,W178,2,10/02/19
19FEW11542-211536-10,W243,2,10/02/19
19FEW11542-211536-10,W270,3,10/02/19
19FEW11542-211536-10,W334,2,10/02/19
19FEW11542-211536-10,W358,2,10/02/19
19FEW11542-211536-10,W395,3,10/02/19
19FEW11542-211536-10,W421,1,10/02/19
19FEW11542-211536-10,W425,2,10/02/19
19FEW11542-211536-10,W431,1,10/02/19
19FEW11542-211536-10,W454,1,10/02/19
19FEW11542-211536-10,W460,5,10/02/19
19FEW11542-211536-10,W471,1,10/02/19
19FEW11542-211536-10,W473,1,10/02/19
19FEW11542-211536-12,W243,2,10/02/19
19FEW11542-211536-12,W270,3,10/02/19
19FEW11542-211536-12,W334,2,10/02/19
19FEW11542-211536-12,W358,2,10/02/19
19FEW11542-211536-12,W395,1,10/02/19
19FEW11542-211536-12,W421,2,10/02/19
19FEW11542-211536-12,W425,2,10/02/19
19FEW11542-211536-12,W431,2,10/02/19
19FEW11542-211536-12,W445,1,10/02/19
19FEW11542-211536-12,W454,1,10/02/19
19FEW11542-211536-12,W460,3,10/02/19
19FEW11542-211536-12,W473,1,10/02/19
19FEW11542-211536-14,W178,2,10/02/19
19FEW11542-211536-14,W243,2,10/02/19
19FEW11542-211536-14,W270,2,10/02/19
19FEW11542-211536-14,W334,1,10/02/19
19FEW11542-211536-14,W358,1,10/02/19
19FEW11542-211536-14,W395,2,10/02/19
19FEW11542-211536-14,W425,2,10/02/19
19FEW11542-211536-14,W431,2,10/02/19
19FEW11542-211536-14,W445,2,10/02/19
19FEW11542-211536-14,W454,1,10/02/19
19FEW11542-211536-14,W460,2,10/02/19
19FEW11542-211536-14,W473,1,10/02/19
19FEW11542-211536-16,W178,2,10/02/19
19FEW11542-211536-16,W243,2,10/02/19
19FEW11542-211536-16,W270,2,10/02/19
19FEW11542-211536-16,W358,2,10/02/19
19FEW11542-211536-16,W395,1,10/02/19
19FEW11542-211536-16,W421,1,10/02/19
19FEW11542-211536-16,W425,2,10/02/19
19FEW11542-211536-16,W431,2,10/02/19
19FEW11542-211536-16,W445,1,10/02/19
19FEW11542-211536-16,W454,1,10/02/19
19FEW11542-211536-16,W460,2,10/02/19
19FEW11542-211536-16,W471,1,10/02/19
19FEW11542-211536-18,W178,1,10/02/19
19FEW11542-211536-18,W243,1,10/02/19
19FEW11542-211536-18,W270,1,10/02/19
19FEW11542-211536-18,W334,1,10/02/19
19FEW11542-211536-18,W395,1,10/02/19
19FEW11542-211536-18,W421,1,10/02/19
19FEW11542-211536-18,W425,2,10/02/19
19FEW11542-211536-18,W454,1,10/02/19
19FEW11542-211536-18,W460,1,10/02/19
19FEW11542-211536-18,W471,1,10/02/19
19FEW11542-211536-6,W178,1,10/02/19
19FEW11542-211536-6,W243,1,10/02/19
19FEW11542-211536-6,W358,1,10/02/19
19FEW11542-211536-6,W395,1,10/02/19
19FEW11542-211536-6,W421,1,10/02/19
19FEW11542-211536-6,W425,1,10/02/19
19FEW11542-211536-6,W445,1,10/02/19
19FEW11542-211536-6,W454,1,10/02/19
19FEW11542-211536-6,W460,2,10/02/19
19FEW11542-211536-6,W473,1,10/02/19
19FEW11542-211536-8,W178,2,10/02/19
19FEW11542-211536-8,W243,2,10/02/19
19FEW11542-211536-8,W270,2,10/02/19
19FEW11542-211536-8,W334,1,10/02/19
19FEW11542-211536-8,W358,1,10/02/19
19FEW11542-211536-8,W395,2,10/02/19
19FEW11542-211536-8,W421,2,10/02/19
19FEW11542-211536-8,W425,2,10/02/19
19FEW11542-211536-8,W431,1,10/02/19
19FEW11542-211536-8,W445,2,10/02/19
19FEW11542-211536-8,W454,1,10/02/19
19FEW11542-211536-8,W460,2,10/02/19
19FEW11542-211536-8,W471,1,10/02/19
19FEW11542-211538-10,W178,11,10/02/19
19FEW11542-211538-10,W243,3,10/02/19
19FEW11542-211538-10,W270,3,10/02/19
19FEW11542-211538-10,W358,3,10/02/19
19FEW11542-211538-10,W395,4,10/02/19
19FEW11542-211538-10,W421,3,10/02/19
19FEW11542-211538-10,W425,3,10/02/19
19FEW11542-211538-10,W431,3,10/02/19
19FEW11542-211538-10,W445,1,10/02/19
19FEW11542-211538-10,W454,3,10/02/19
19FEW11542-211538-10,W460,6,10/02/19
19FEW11542-211538-12,W178,10,10/02/19
19FEW11542-211538-12,W243,3,10/02/19
19FEW11542-211538-12,W270,3,10/02/19
19FEW11542-211538-12,W358,2,10/02/19
19FEW11542-211538-12,W395,3,10/02/19
19FEW11542-211538-12,W421,3,10/02/19
19FEW11542-211538-12,W425,2,10/02/19
19FEW11542-211538-12,W431,3,10/02/19
19FEW11542-211538-12,W445,3,10/02/19
19FEW11542-211538-12,W454,3,10/02/19
19FEW11542-211538-12,W460,5,10/02/19
19FEW11542-211538-12,W473,2,10/02/19
19FEW11542-211538-14,W178,7,10/02/19
19FEW11542-211538-14,W243,3,10/02/19
19FEW11542-211538-14,W270,2,10/02/19
19FEW11542-211538-14,W358,1,10/02/19
19FEW11542-211538-14,W395,3,10/02/19
19FEW11542-211538-14,W421,1,10/02/19
19FEW11542-211538-14,W425,2,10/02/19
19FEW11542-211538-14,W431,2,10/02/19
19FEW11542-211538-14,W445,2,10/02/19
19FEW11542-211538-14,W454,2,10/02/19
19FEW11542-211538-14,W460,4,10/02/19
19FEW11542-211538-14,W473,1,10/02/19
19FEW11542-211538-16,W178,6,10/02/19
19FEW11542-211538-16,W243,3,10/02/19
19FEW11542-211538-16,W270,2,10/02/19
19FEW11542-211538-16,W358,2,10/02/19
19FEW11542-211538-16,W395,1,10/02/19
19FEW11542-211538-16,W421,2,10/02/19
19FEW11542-211538-16,W425,2,10/02/19
19FEW11542-211538-16,W431,2,10/02/19
19FEW11542-211538-16,W445,1,10/02/19
19FEW11542-211538-16,W454,1,10/02/19
19FEW11542-211538-16,W460,3,10/02/19
19FEW11542-211538-16,W473,1,10/02/19
19FEW11542-211538-18,W178,4,10/02/19
19FEW11542-211538-18,W243,1,10/02/19
19FEW11542-211538-18,W270,1,10/02/19
19FEW11542-211538-18,W395,2,10/02/19
19FEW11542-211538-18,W421,1,10/02/19
19FEW11542-211538-18,W425,2,10/02/19
19FEW11542-211538-18,W431,1,10/02/19
19FEW11542-211538-18,W445,1,10/02/19
19FEW11542-211538-18,W460,2,10/02/19
19FEW11542-211538-6,W178,1,10/02/19
19FEW11542-211538-6,W243,1,10/02/19
19FEW11542-211538-6,W270,1,10/02/19
19FEW11542-211538-6,W358,1,10/02/19
19FEW11542-211538-6,W395,1,10/02/19
19FEW11542-211538-6,W421,1,10/02/19
19FEW11542-211538-6,W425,1,10/02/19
19FEW11542-211538-6,W431,1,10/02/19
19FEW11542-211538-6,W445,1,10/02/19
19FEW11542-211538-6,W454,1,10/02/19
19FEW11542-211538-6,W460,1,10/02/19
19FEW11542-211538-6,W473,1,10/02/19
19FEW11542-211538-8,W178,9,10/02/19
19FEW11542-211538-8,W243,2,10/02/19
19FEW11542-211538-8,W270,2,10/02/19
19FEW11542-211538-8,W358,3,10/02/19
19FEW11542-211538-8,W395,2,10/02/19
19FEW11542-211538-8,W421,4,10/02/19
19FEW11542-211538-8,W425,2,10/02/19
19FEW11542-211538-8,W431,2,10/02/19
19FEW11542-211538-8,W445,2,10/02/19
19FEW11542-211538-8,W454,3,10/02/19
19FEW11542-211538-8,W460,3,10/02/19
19FEW11542-211538-8,W473,2,10/02/19
19FEW11542-211539-10,W178,3,10/02/19
19FEW11542-211539-10,W243,2,10/02/19
19FEW11542-211539-10,W425,2,10/02/19
19FEW11542-211539-10,W454,2,10/02/19
19FEW11542-211539-10,W460,5,10/02/19
19FEW11542-211539-12,W178,2,10/02/19
19FEW11542-211539-12,W243,2,10/02/19
19FEW11542-211539-12,W425,2,10/02/19
19FEW11542-211539-12,W454,2,10/02/19
19FEW11542-211539-12,W460,3,10/02/19
19FEW11542-211539-14,W178,2,10/02/19
19FEW11542-211539-14,W243,2,10/02/19
19FEW11542-211539-14,W425,2,10/02/19
19FEW11542-211539-14,W454,2,10/02/19
19FEW11542-211539-14,W460,3,10/02/19
19FEW11542-211539-16,W178,2,10/02/19
19FEW11542-211539-16,W243,2,10/02/19
19FEW11542-211539-16,W425,2,10/02/19
19FEW11542-211539-16,W454,1,10/02/19
19FEW11542-211539-16,W460,3,10/02/19
19FEW11542-211539-18,W178,1,10/02/19
19FEW11542-211539-18,W243,1,10/02/19
19FEW11542-211539-18,W425,1,10/02/19
19FEW11542-211539-18,W454,1,10/02/19
19FEW11542-211539-18,W460,1,10/02/19
19FEW11542-211539-6,W178,1,10/02/19
19FEW11542-211539-6,W243,1,10/02/19
19FEW11542-211539-6,W425,1,10/02/19
19FEW11542-211539-6,W454,1,10/02/19
19FEW11542-211539-6,W460,1,10/02/19
19FEW11542-211539-8,W178,2,10/02/19
19FEW11542-211539-8,W243,2,10/02/19
19FEW11542-211539-8,W425,2,10/02/19
19FEW11542-211539-8,W454,2,10/02/19
19FEW11542-211539-8,W460,2,10/02/19
19FEW11542-211540-10,W178,3,10/02/19
19FEW11542-211540-10,W243,2,10/02/19
19FEW11542-211540-10,W270,2,10/02/19
19FEW11542-211540-10,W334,1,10/02/19
19FEW11542-211540-10,W358,3,10/02/19
19FEW11542-211540-10,W395,3,10/02/19
19FEW11542-211540-10,W421,2,10/02/19
19FEW11542-211540-10,W425,2,10/02/19
19FEW11542-211540-10,W431,3,10/02/19
19FEW11542-211540-10,W445,1,10/02/19
19FEW11542-211540-10,W454,3,10/02/19
19FEW11542-211540-10,W460,5,10/02/19
19FEW11542-211540-10,W471,2,10/02/19
19FEW11542-211540-10,W473,2,10/02/19
19FEW11542-211540-12,W178,3,10/02/19
19FEW11542-211540-12,W243,3,10/02/19
19FEW11542-211540-12,W270,3,10/02/19
19FEW11542-211540-12,W358,1,10/02/19
19FEW11542-211540-12,W395,3,10/02/19
19FEW11542-211540-12,W421,3,10/02/19
19FEW11542-211540-12,W425,2,10/02/19
19FEW11542-211540-12,W431,2,10/02/19
19FEW11542-211540-12,W445,2,10/02/19
19FEW11542-211540-12,W454,3,10/02/19
19FEW11542-211540-12,W460,5,10/02/19
19FEW11542-211540-12,W471,1,10/02/19
19FEW11542-211540-12,W473,2,10/02/19
19FEW11542-211540-14,W178,2,10/02/19
19FEW11542-211540-14,W243,3,10/02/19
19FEW11542-211540-14,W270,1,10/02/19
19FEW11542-211540-14,W358,2,10/02/19
19FEW11542-211540-14,W395,3,10/02/19
19FEW11542-211540-14,W421,2,10/02/19
19FEW11542-211540-14,W425,2,10/02/19
19FEW11542-211540-14,W431,1,10/02/19
19FEW11542-211540-14,W445,2,10/02/19
19FEW11542-211540-14,W454,2,10/02/19
19FEW11542-211540-14,W460,3,10/02/19
19FEW11542-211540-14,W471,1,10/02/19
19FEW11542-211540-14,W473,1,10/02/19
19FEW11542-211540-16,W178,1,10/02/19
19FEW11542-211540-16,W243,3,10/02/19
19FEW11542-211540-16,W270,2,10/02/19
19FEW11542-211540-16,W334,1,10/02/19
19FEW11542-211540-16,W358,1,10/02/19
19FEW11542-211540-16,W395,1,10/02/19
19FEW11542-211540-16,W421,1,10/02/19
19FEW11542-211540-16,W425,2,10/02/19
19FEW11542-211540-16,W431,1,10/02/19
19FEW11542-211540-16,W445,1,10/02/19
19FEW11542-211540-16,W454,1,10/02/19
19FEW11542-211540-16,W460,2,10/02/19
19FEW11542-211540-16,W471,1,10/02/19
19FEW11542-211540-16,W473,1,10/02/19
19FEW11542-211540-18,W178,1,10/02/19
19FEW11542-211540-18,W243,1,10/02/19
19FEW11542-211540-18,W270,1,10/02/19
19FEW11542-211540-18,W395,2,10/02/19
19FEW11542-211540-18,W421,1,10/02/19
19FEW11542-211540-18,W425,2,10/02/19
19FEW11542-211540-18,W431,1,10/02/19
19FEW11542-211540-18,W445,1,10/02/19
19FEW11542-211540-18,W454,1,10/02/19
19FEW11542-211540-18,W460,1,10/02/19
19FEW11542-211540-6,W178,1,10/02/19
19FEW11542-211540-6,W243,1,10/02/19
19FEW11542-211540-6,W270,1,10/02/19
19FEW11542-211540-6,W334,1,10/02/19
19FEW11542-211540-6,W395,1,10/02/19
19FEW11542-211540-6,W421,1,10/02/19
19FEW11542-211540-6,W425,1,10/02/19
19FEW11542-211540-6,W431,1,10/02/19
19FEW11542-211540-6,W445,1,10/02/19
19FEW11542-211540-6,W454,1,10/02/19
19FEW11542-211540-6,W460,1,10/02/19
19FEW11542-211540-6,W471,1,10/02/19
19FEW11542-211540-6,W473,1,10/02/19
19FEW11542-211540-8,W178,3,10/02/19
19FEW11542-211540-8,W243,2,10/02/19
19FEW11542-211540-8,W270,2,10/02/19
19FEW11542-211540-8,W334,2,10/02/19
19FEW11542-211540-8,W358,3,10/02/19
19FEW11542-211540-8,W395,2,10/02/19
19FEW11542-211540-8,W421,3,10/02/19
19FEW11542-211540-8,W425,2,10/02/19
19FEW11542-211540-8,W431,2,10/02/19
19FEW11542-211540-8,W445,2,10/02/19
19FEW11542-211540-8,W454,2,10/02/19
19FEW11542-211540-8,W460,4,10/02/19
19FEW11542-211540-8,W471,1,10/02/19
19FEW11542-211540-8,W473,1,10/02/19
19FEW11542-211543-10,W178,2,10/02/19
19FEW11542-211543-10,W395,2,10/02/19
19FEW11542-211543-10,W460,3,10/02/19
19FEW11542-211543-12,W178,1,10/02/19
19FEW11542-211543-12,W395,2,10/02/19
19FEW11542-211543-12,W460,2,10/02/19
19FEW11542-211543-14,W178,1,10/02/19
19FEW11542-211543-14,W395,1,10/02/19
19FEW11542-211543-14,W460,2,10/02/19
19FEW11542-211543-16,W178,1,10/02/19
19FEW11542-211543-16,W395,1,10/02/19
19FEW11542-211543-16,W460,2,10/02/19
19FEW11542-211543-18,W178,1,10/02/19
19FEW11542-211543-18,W395,1,10/02/19
19FEW11542-211543-18,W460,1,10/02/19
19FEW11542-211543-6,W460,1,10/02/19
19FEW11542-211543-8,W178,2,10/02/19
19FEW11542-211543-8,W395,2,10/02/19
19FEW11542-211543-8,W460,3,10/02/19
19FEW11542-211547-10,W178,1,10/02/19
